test_env,accuracy,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,args,0_precision,0_recall,0_f1-score,0_support,1_precision,1_recall,1_f1-score,1_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 406}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 411}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 416}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 421}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 426}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 431}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 436}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 441}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 446}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 451}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 456}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 461}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 466}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 471}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 476}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 481}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 486}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 491}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 496}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 501}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 506}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 511}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 516}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 521}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 526}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 531}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 536}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 541}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 546}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 551}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 556}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 561}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 566}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 571}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 576}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 581}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 586}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 12, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 591}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
